Datetime,load,pv,price
2016-03-04 00:00:00,0.58,0.0,0.02215
2016-03-04 01:00:00,0.563,0.0,0.02003
2016-03-04 02:00:00,0.28,0.0,0.01975
2016-03-04 03:00:00,0.252,0.0,0.01919
2016-03-04 04:00:00,0.257,0.0,0.01899
2016-03-04 05:00:00,0.418,0.01,0.02018
2016-03-04 06:00:00,1.018,0.186,0.02692
2016-03-04 07:00:00,0.734,0.799,0.03173
2016-03-04 08:00:00,1.277,1.191,0.03397
2016-03-04 09:00:00,0.723,1.269,0.03004
2016-03-04 10:00:00,1.018,1.12,0.02669
2016-03-04 11:00:00,0.462,1.308,0.02378
2016-03-04 12:00:00,1.625,1.175,0.02248
2016-03-04 13:00:00,0.692,0.713,0.02178
2016-03-04 14:00:00,1.126,0.714,0.02186
2016-03-04 15:00:00,0.339,0.265,0.02248
2016-03-04 16:00:00,0.192,0.031,0.02417
2016-03-04 17:00:00,1.989,0.0,0.0292
2016-03-04 18:00:00,1.071,0.0,0.03399
2016-03-04 19:00:00,1.84,0.0,0.03106
2016-03-04 20:00:00,1.439,0.0,0.0279
2016-03-04 21:00:00,0.801,0.0,0.02352
2016-03-04 22:00:00,0.675,0.0,0.0238
2016-03-04 23:00:00,0.422,0.0,0.02155
2016-03-05 00:00:00,0.437,0.0,0.01915
2016-03-05 01:00:00,0.452,0.0,0.01917
2016-03-05 02:00:00,0.323,0.0,0.01904
2016-03-05 03:00:00,0.25,0.0,0.01896
2016-03-05 04:00:00,0.25,0.0,0.01888
2016-03-05 05:00:00,0.23,0.0,0.01901
2016-03-05 06:00:00,0.736,0.02,0.01916
2016-03-05 07:00:00,0.884,0.08,0.02075
2016-03-05 08:00:00,0.415,0.097,0.02455
2016-03-05 09:00:00,1.228,0.129,0.0269
2016-03-05 10:00:00,0.81,0.23,0.02478
2016-03-05 11:00:00,0.851,0.228,0.02463
2016-03-05 12:00:00,0.893,0.313,0.02425
2016-03-05 13:00:00,1.805,0.27,0.02114
2016-03-05 14:00:00,0.801,0.279,0.02042
2016-03-05 15:00:00,0.471,0.124,0.02057
2016-03-05 16:00:00,1.73,0.009,0.02125
2016-03-05 17:00:00,0.956,0.0,0.02592
2016-03-05 18:00:00,0.832,0.0,0.03402
2016-03-05 19:00:00,0.672,0.0,0.035
2016-03-05 20:00:00,0.708,0.0,0.02786
2016-03-05 21:00:00,0.769,0.0,0.02444
2016-03-05 22:00:00,0.74,0.0,0.02518
2016-03-05 23:00:00,0.558,0.0,0.02
2016-03-06 00:00:00,0.228,0.0,0.02069
2016-03-06 01:00:00,0.28,0.0,0.01994
2016-03-06 02:00:00,0.24,0.0,0.01913
2016-03-06 03:00:00,0.232,0.0,0.01869
2016-03-06 04:00:00,0.239,0.0,0.01858
2016-03-06 05:00:00,0.221,0.0,0.01883
2016-03-06 06:00:00,0.24,0.01,0.01865
2016-03-06 07:00:00,0.476,0.175,0.01878
2016-03-06 08:00:00,0.296,0.745,0.01928
2016-03-06 09:00:00,0.301,1.618,0.01999
2016-03-06 10:00:00,0.336,0.962,0.02026
2016-03-06 11:00:00,1.531,0.765,0.02051
2016-03-06 12:00:00,1.04,0.87,0.02002
2016-03-06 13:00:00,1.108,1.071,0.01914
2016-03-06 14:00:00,0.314,0.75,0.01824
2016-03-06 15:00:00,0.416,0.697,0.01823
2016-03-06 16:00:00,0.674,0.158,0.01873
2016-03-06 17:00:00,0.705,0.0,0.02057
2016-03-06 18:00:00,0.633,0.0,0.02893
2016-03-06 19:00:00,0.971,0.0,0.03162
2016-03-06 20:00:00,1.009,0.0,0.02917
2016-03-06 21:00:00,0.925,0.0,0.02544
2016-03-06 22:00:00,0.762,0.0,0.02744
2016-03-06 23:00:00,0.55,0.0,0.02115
2016-03-07 00:00:00,0.533,0.0,0.02204
2016-03-07 01:00:00,0.517,0.0,0.02205
2016-03-07 02:00:00,0.425,0.0,0.02034
2016-03-07 03:00:00,0.25,0.0,0.02002
2016-03-07 04:00:00,0.25,0.0,0.02009
2016-03-07 05:00:00,0.655,0.0,0.02187
2016-03-07 06:00:00,0.528,0.155,0.03234
2016-03-07 07:00:00,0.207,0.849,0.03597
2016-03-07 08:00:00,0.248,1.561,0.03779
2016-03-07 09:00:00,0.229,2.129,0.03307
2016-03-07 10:00:00,0.52,0.88,0.03198
2016-03-07 11:00:00,0.4,1.61,0.02996
2016-03-07 12:00:00,0.804,1.956,0.02798
2016-03-07 13:00:00,0.397,0.762,0.02744
2016-03-07 14:00:00,0.621,0.597,0.02772
2016-03-07 15:00:00,0.547,0.722,0.0271
2016-03-07 16:00:00,0.413,0.199,0.03007
2016-03-07 17:00:00,1.567,0.0,0.03397
2016-03-07 18:00:00,1.175,0.0,0.04829
2016-03-07 19:00:00,1.847,0.0,0.04665
2016-03-07 20:00:00,1.257,0.0,0.03003
2016-03-07 21:00:00,0.918,0.0,0.02795
2016-03-07 22:00:00,0.84,0.0,0.02696
2016-03-07 23:00:00,0.643,0.0,0.02447
2016-03-08 00:00:00,0.551,0.0,0.02239
2016-03-08 01:00:00,0.491,0.0,0.02291
2016-03-08 02:00:00,0.48,0.0,0.02281
2016-03-08 03:00:00,0.323,0.0,0.022
2016-03-08 04:00:00,0.24,0.0,0.02167
2016-03-08 05:00:00,0.626,0.0,0.0227
2016-03-08 06:00:00,0.523,0.107,0.02744
2016-03-08 07:00:00,0.326,0.545,0.03773
2016-03-08 08:00:00,0.185,0.937,0.03908
2016-03-08 09:00:00,0.225,0.7,0.03498
2016-03-08 10:00:00,0.271,0.665,0.02861
2016-03-08 11:00:00,0.379,1.113,0.02542
2016-03-08 12:00:00,0.232,1.474,0.0251
2016-03-08 13:00:00,0.322,0.51,0.02464
2016-03-08 14:00:00,0.229,1.281,0.02481
2016-03-08 15:00:00,0.546,0.663,0.02509
2016-03-08 16:00:00,0.254,0.194,0.02792
2016-03-08 17:00:00,0.915,0.0,0.0331
2016-03-08 18:00:00,0.848,0.0,0.04493
2016-03-08 19:00:00,0.877,0.0,0.04058
2016-03-08 20:00:00,0.821,0.0,0.03194
2016-03-08 21:00:00,1.236,0.0,0.02507
2016-03-08 22:00:00,1.592,0.0,0.0272
2016-03-08 23:00:00,1.439,0.0,0.02261
2016-03-09 00:00:00,0.292,0.0,0.0238
2016-03-09 01:00:00,0.201,0.0,0.02203
2016-03-09 02:00:00,0.219,0.0,0.02094
2016-03-09 03:00:00,0.182,0.0,0.02008
2016-03-09 04:00:00,0.208,0.0,0.02001
2016-03-09 05:00:00,0.692,0.0,0.02114
2016-03-09 06:00:00,0.54,0.168,0.02495
2016-03-09 07:00:00,0.299,0.66,0.03192
2016-03-09 08:00:00,0.179,0.948,0.02991
2016-03-09 09:00:00,0.28,1.559,0.02503
2016-03-09 10:00:00,0.317,2.203,0.02343
2016-03-09 11:00:00,0.712,2.554,0.02385
2016-03-09 12:00:00,1.565,2.32,0.02228
2016-03-09 13:00:00,0.366,2.046,0.02196
2016-03-09 14:00:00,0.289,1.479,0.02248
2016-03-09 15:00:00,0.488,0.718,0.02305
2016-03-09 16:00:00,0.487,0.175,0.02483
2016-03-09 17:00:00,1.0,0.01,0.033
2016-03-09 18:00:00,1.466,0.0,0.03877
2016-03-09 19:00:00,1.129,0.0,0.03799
2016-03-09 20:00:00,1.012,0.0,0.02981
2016-03-09 21:00:00,0.693,0.0,0.0258
2016-03-09 22:00:00,0.62,0.0,0.02751
2016-03-09 23:00:00,0.559,0.0,0.02341
2016-03-10 00:00:00,0.804,0.0,0.01972
2016-03-10 01:00:00,0.242,0.0,0.02017
2016-03-10 02:00:00,0.221,0.0,0.02004
2016-03-10 03:00:00,0.197,0.0,0.02016
2016-03-10 04:00:00,0.201,0.0,0.02094
2016-03-10 05:00:00,0.614,0.0,0.0216
2016-03-10 06:00:00,0.566,0.068,0.02848
2016-03-10 07:00:00,0.368,0.286,0.03544
2016-03-10 08:00:00,0.224,0.626,0.03199
2016-03-10 09:00:00,0.26,1.0,0.03007
2016-03-10 10:00:00,0.249,2.13,0.02553
2016-03-10 11:00:00,0.321,2.443,0.02471
2016-03-10 12:00:00,0.268,2.29,0.02635
2016-03-10 13:00:00,0.434,1.948,0.025
2016-03-10 14:00:00,0.257,1.405,0.025
2016-03-10 15:00:00,0.339,0.679,0.02489
2016-03-10 16:00:00,0.251,0.203,0.02503
2016-03-10 17:00:00,1.106,0.002,0.02995
2016-03-10 18:00:00,1.338,0.0,0.03549
2016-03-10 19:00:00,0.937,0.0,0.03779
2016-03-10 20:00:00,0.933,0.0,0.03002
2016-03-10 21:00:00,0.572,0.0,0.02531
2016-03-10 22:00:00,0.315,0.0,0.02272
2016-03-10 23:00:00,0.15,0.0,0.02132
2016-03-11 00:00:00,0.258,0.0,0.02203
2016-03-11 01:00:00,0.272,0.0,0.02085
2016-03-11 02:00:00,0.23,0.0,0.02103
2016-03-11 03:00:00,0.27,0.0,0.02106
2016-03-11 04:00:00,0.191,0.0,0.02175
2016-03-11 05:00:00,0.457,0.01,0.02239
2016-03-11 06:00:00,1.04,0.205,0.02834
2016-03-11 07:00:00,1.272,0.792,0.03447
2016-03-11 08:00:00,1.238,1.48,0.03834
2016-03-11 09:00:00,0.669,1.986,0.03669
2016-03-11 10:00:00,0.424,2.213,0.03291
2016-03-11 11:00:00,0.936,2.001,0.03198
2016-03-11 12:00:00,2.159,0.946,0.02981
2016-03-11 13:00:00,0.862,0.662,0.02703
2016-03-11 14:00:00,0.949,0.402,0.02501
2016-03-11 15:00:00,0.402,0.261,0.02492
2016-03-11 16:00:00,0.243,0.083,0.02488
2016-03-11 17:00:00,0.179,0.0,0.0279
2016-03-11 18:00:00,0.422,0.0,0.03255
2016-03-11 19:00:00,1.524,0.0,0.03569
2016-03-11 20:00:00,1.16,0.0,0.03033
2016-03-11 21:00:00,1.105,0.0,0.02677
2016-03-11 22:00:00,0.525,0.0,0.0282
2016-03-11 23:00:00,0.431,0.0,0.02521
2016-03-12 00:00:00,0.469,0.0,0.02901
2016-03-12 01:00:00,0.512,0.0,0.0261
2016-03-12 02:00:00,0.231,0.0,0.02569
2016-03-12 03:00:00,0.301,0.0,0.0245
2016-03-12 04:00:00,0.218,0.0,0.02326
2016-03-12 05:00:00,0.301,0.0,0.0245
2016-03-12 06:00:00,0.304,0.056,0.02545
2016-03-12 07:00:00,0.621,0.16,0.02551
2016-03-12 08:00:00,0.478,0.366,0.02891
2016-03-12 09:00:00,0.454,0.51,0.03009
2016-03-12 10:00:00,0.6,0.627,0.02926
2016-03-12 11:00:00,0.62,1.057,0.02844
2016-03-12 12:00:00,1.222,0.748,0.0276
2016-03-12 13:00:00,0.516,0.468,0.02501
2016-03-12 14:00:00,0.505,0.355,0.02338
2016-03-12 15:00:00,0.418,0.132,0.02296
2016-03-12 16:00:00,0.498,0.021,0.02367
2016-03-12 17:00:00,0.62,0.0,0.02707
2016-03-12 18:00:00,0.65,0.0,0.03409
2016-03-12 19:00:00,0.583,0.0,0.03697
2016-03-12 20:00:00,0.535,0.0,0.035
2016-03-12 21:00:00,0.972,0.0,0.03017
2016-03-12 22:00:00,0.54,0.0,0.03091
2016-03-12 23:00:00,0.362,0.0,0.03
2016-03-13 00:00:00,0.381,0.0,0.02651
2016-03-13 01:00:00,0.332,0.0,0.02265
2016-03-13 02:00:00,0.367,0.0,0.02167
2016-03-13 03:00:00,0.223,0.0,0.02105
2016-03-13 04:00:00,0.269,0.0,0.02112
2016-03-13 05:00:00,0.211,0.0,0.02117
2016-03-13 06:00:00,0.248,0.029,0.02111
2016-03-13 07:00:00,0.466,0.175,0.02108
2016-03-13 08:00:00,1.063,0.478,0.02131
2016-03-13 09:00:00,0.837,1.967,0.02169
2016-03-13 10:00:00,0.433,2.36,0.02173
2016-03-13 11:00:00,0.577,1.566,0.02169
2016-03-13 12:00:00,1.821,1.449,0.02107
2016-03-13 13:00:00,0.926,1.046,0.0194
2016-03-13 14:00:00,0.347,0.583,0.01778
2016-03-13 15:00:00,0.361,0.364,0.01746
2016-03-13 16:00:00,0.418,0.15,0.01808
2016-03-13 17:00:00,0.47,0.003,0.02019
2016-03-13 18:00:00,0.656,0.0,0.02608
2016-03-13 19:00:00,0.577,0.0,0.03355
2016-03-13 20:00:00,0.782,0.0,0.03105
2016-03-13 21:00:00,0.665,0.0,0.02724
2016-03-13 22:00:00,0.521,0.0,0.02893
2016-03-13 23:00:00,0.547,0.0,0.02663
2016-03-14 00:00:00,0.573,0.0,0.02239
2016-03-14 01:00:00,0.526,0.0,0.0207
2016-03-14 02:00:00,0.476,0.0,0.02022
2016-03-14 03:00:00,0.248,0.0,0.01999
2016-03-14 04:00:00,0.232,0.0,0.02036
2016-03-14 05:00:00,0.578,0.01,0.02192
2016-03-14 06:00:00,0.92,0.116,0.02946
2016-03-14 07:00:00,1.091,0.306,0.03543
2016-03-14 08:00:00,0.191,0.568,0.03581
2016-03-14 09:00:00,0.218,1.464,0.03175
2016-03-14 10:00:00,0.289,1.15,0.02882
2016-03-14 11:00:00,0.331,1.185,0.02433
2016-03-14 12:00:00,0.683,0.623,0.02331
2016-03-14 13:00:00,0.634,0.709,0.02284
2016-03-14 14:00:00,0.479,0.651,0.02255
2016-03-14 15:00:00,0.453,0.502,0.02304
2016-03-14 16:00:00,0.762,0.153,0.0248
2016-03-14 17:00:00,1.052,0.002,0.03071
2016-03-14 18:00:00,1.226,0.0,0.03948
2016-03-14 19:00:00,0.942,0.0,0.04792
2016-03-14 20:00:00,0.645,0.0,0.03432
2016-03-14 21:00:00,1.299,0.0,0.02948
2016-03-14 22:00:00,1.161,0.0,0.02637
2016-03-14 23:00:00,0.83,0.0,0.02291
2016-03-15 00:00:00,0.73,0.0,0.0211
2016-03-15 01:00:00,0.65,0.0,0.02076
2016-03-15 02:00:00,0.285,0.0,0.02117
2016-03-15 03:00:00,0.27,0.0,0.02074
2016-03-15 04:00:00,0.228,0.0,0.02091
2016-03-15 05:00:00,0.798,0.008,0.02286
2016-03-15 06:00:00,0.525,0.177,0.0271
2016-03-15 07:00:00,0.29,0.626,0.03369
2016-03-15 08:00:00,0.694,1.044,0.03847
2016-03-15 09:00:00,1.0,1.588,0.03596
2016-03-15 10:00:00,0.382,1.457,0.03609
2016-03-15 11:00:00,0.857,0.872,0.03431
2016-03-15 12:00:00,1.308,0.415,0.03093
2016-03-15 13:00:00,0.362,0.19,0.02744
2016-03-15 14:00:00,0.394,0.281,0.02478
2016-03-15 15:00:00,0.56,0.153,0.02371
2016-03-15 16:00:00,0.824,0.09,0.0233
2016-03-15 17:00:00,1.835,0.0,0.02545
2016-03-15 18:00:00,2.457,0.0,0.03191
2016-03-15 19:00:00,2.209,0.0,0.03413
2016-03-15 20:00:00,1.128,0.0,0.02906
2016-03-15 21:00:00,1.203,0.0,0.02415
2016-03-15 22:00:00,1.372,0.0,0.02252
2016-03-15 23:00:00,0.71,0.0,0.02095
2016-03-16 00:00:00,0.502,0.0,0.02122
2016-03-16 01:00:00,0.548,0.0,0.02092
2016-03-16 02:00:00,0.532,0.0,0.02045
2016-03-16 03:00:00,0.233,0.0,0.02006
2016-03-16 04:00:00,0.26,0.0,0.02049
2016-03-16 05:00:00,0.565,0.01,0.02159
2016-03-16 06:00:00,1.004,0.147,0.02624
2016-03-16 07:00:00,0.62,0.357,0.03394
2016-03-16 08:00:00,0.27,0.798,0.03299
2016-03-16 09:00:00,0.456,1.945,0.02471
2016-03-16 10:00:00,0.463,2.46,0.02248
2016-03-16 11:00:00,0.399,2.54,0.02243
2016-03-16 12:00:00,0.293,2.453,0.02216
2016-03-16 13:00:00,0.418,2.144,0.02185
2016-03-16 14:00:00,0.471,1.58,0.0219
2016-03-16 15:00:00,0.357,0.7,0.02228
2016-03-16 16:00:00,0.427,0.233,0.02367
2016-03-16 17:00:00,0.608,0.002,0.02992
2016-03-16 18:00:00,0.799,0.0,0.0356
2016-03-16 19:00:00,0.706,0.0,0.0392
2016-03-16 20:00:00,0.762,0.0,0.03202
2016-03-16 21:00:00,0.901,0.0,0.02704
2016-03-16 22:00:00,0.687,0.0,0.0237
2016-03-16 23:00:00,0.507,0.0,0.02297
2016-03-17 00:00:00,0.542,0.0,0.02308
2016-03-17 01:00:00,0.558,0.0,0.0223
2016-03-17 02:00:00,0.284,0.0,0.02213
2016-03-17 03:00:00,0.25,0.0,0.02227
2016-03-17 04:00:00,0.221,0.0,0.02224
2016-03-17 05:00:00,0.612,0.02,0.02355
2016-03-17 06:00:00,0.555,0.332,0.0339
2016-03-17 07:00:00,1.277,0.636,0.03816
2016-03-17 08:00:00,0.437,0.732,0.03497
2016-03-17 09:00:00,0.27,1.787,0.02598
2016-03-17 10:00:00,0.211,2.591,0.02311
2016-03-17 11:00:00,0.357,2.649,0.02296
2016-03-17 12:00:00,1.232,2.502,0.02238
2016-03-17 13:00:00,0.367,2.158,0.0222
2016-03-17 14:00:00,0.384,1.619,0.02215
2016-03-17 15:00:00,0.259,0.799,0.02243
2016-03-17 16:00:00,0.32,0.245,0.02585
2016-03-17 17:00:00,0.335,0.01,0.03192
2016-03-17 18:00:00,0.818,0.0,0.03881
2016-03-17 19:00:00,0.827,0.0,0.04669
2016-03-17 20:00:00,1.088,0.0,0.03776
2016-03-17 21:00:00,1.674,0.0,0.03098
2016-03-17 22:00:00,0.319,0.0,0.02548
2016-03-17 23:00:00,0.429,0.0,0.02184
2016-03-18 00:00:00,0.153,0.0,0.02034
2016-03-18 01:00:00,0.267,0.0,0.01947
2016-03-18 02:00:00,0.161,0.0,0.01949
2016-03-18 03:00:00,0.23,0.0,0.01967
2016-03-18 04:00:00,0.189,0.0,0.02014
2016-03-18 05:00:00,0.38,0.02,0.02158
2016-03-18 06:00:00,0.527,0.322,0.02486
2016-03-18 07:00:00,0.599,1.06,0.03269
2016-03-18 08:00:00,0.364,1.753,0.02994
2016-03-18 09:00:00,0.261,2.276,0.02388
2016-03-18 10:00:00,0.29,2.547,0.02243
2016-03-18 11:00:00,0.865,2.63,0.02292
2016-03-18 12:00:00,0.748,2.515,0.02259
2016-03-18 13:00:00,0.284,2.163,0.02253
2016-03-18 14:00:00,0.311,1.59,0.02256
2016-03-18 15:00:00,0.369,0.806,0.02346
2016-03-18 16:00:00,0.174,0.267,0.02442
2016-03-18 17:00:00,0.384,0.022,0.02782
2016-03-18 18:00:00,0.758,0.0,0.03399
2016-03-18 19:00:00,0.671,0.0,0.0393
2016-03-18 20:00:00,1.816,0.0,0.03391
2016-03-18 21:00:00,0.825,0.0,0.02709
2016-03-18 22:00:00,0.45,0.0,0.02692
2016-03-18 23:00:00,0.393,0.0,0.02378
2016-03-19 00:00:00,0.449,0.0,0.02337
2016-03-19 01:00:00,0.51,0.0,0.02168
2016-03-19 02:00:00,0.252,0.0,0.02166
2016-03-19 03:00:00,0.231,0.0,0.0226
2016-03-19 04:00:00,0.259,0.0,0.02271
2016-03-19 05:00:00,0.238,0.027,0.0222
2016-03-19 06:00:00,1.781,0.382,0.0224
2016-03-19 07:00:00,0.689,1.12,0.02893
2016-03-19 08:00:00,0.425,1.775,0.02938
2016-03-19 09:00:00,0.407,2.265,0.02858
2016-03-19 10:00:00,0.36,2.537,0.02696
2016-03-19 11:00:00,0.3,2.59,0.02479
2016-03-19 12:00:00,0.308,2.493,0.02304
2016-03-19 13:00:00,0.333,2.175,0.02204
2016-03-19 14:00:00,0.303,1.667,0.02112
2016-03-19 15:00:00,0.365,0.823,0.02093
2016-03-19 16:00:00,0.43,0.296,0.0213
2016-03-19 17:00:00,0.263,0.02,0.024
2016-03-19 18:00:00,0.277,0.0,0.03121
2016-03-19 19:00:00,0.948,0.0,0.03542
2016-03-19 20:00:00,1.333,0.0,0.02618
2016-03-19 21:00:00,0.786,0.0,0.02278
2016-03-19 22:00:00,0.67,0.0,0.02469
2016-03-19 23:00:00,0.483,0.0,0.02121
2016-03-20 00:00:00,0.547,0.0,0.01773
2016-03-20 01:00:00,0.53,0.0,0.01704
2016-03-20 02:00:00,0.472,0.0,0.01863
2016-03-20 03:00:00,0.423,0.0,0.01859
2016-03-20 04:00:00,0.21,0.0,0.01871
2016-03-20 05:00:00,0.26,0.0,0.01873
2016-03-20 06:00:00,0.2,0.049,0.01851
2016-03-20 07:00:00,0.479,0.147,0.01705
2016-03-20 08:00:00,0.396,0.357,0.01604
2016-03-20 09:00:00,1.53,0.599,0.01609
2016-03-20 10:00:00,1.168,0.842,0.01433
2016-03-20 11:00:00,0.942,1.306,0.01607
2016-03-20 12:00:00,1.652,2.059,0.01319
2016-03-20 13:00:00,0.791,2.128,0.01244
2016-03-20 14:00:00,0.631,1.587,0.012
2016-03-20 15:00:00,0.27,0.841,0.01269
2016-03-20 16:00:00,0.455,0.312,0.01359
2016-03-20 17:00:00,0.807,0.023,0.01902
2016-03-20 18:00:00,0.924,0.0,0.02354
2016-03-20 19:00:00,1.115,0.0,0.02586
2016-03-20 20:00:00,0.833,0.0,0.02266
2016-03-20 21:00:00,0.682,0.0,0.02232
2016-03-20 22:00:00,0.225,0.0,0.02403
2016-03-20 23:00:00,0.19,0.0,0.02033
2016-03-21 00:00:00,0.16,0.0,0.02082
2016-03-21 01:00:00,0.252,0.0,0.0199
2016-03-21 02:00:00,0.195,0.0,0.01979
2016-03-21 03:00:00,0.223,0.0,0.0199
2016-03-21 04:00:00,0.199,0.0,0.0204
2016-03-21 05:00:00,0.313,0.0,0.02318
2016-03-21 06:00:00,0.468,0.126,0.03201
2016-03-21 07:00:00,0.22,0.456,0.03172
2016-03-21 08:00:00,0.399,0.818,0.03094
2016-03-21 09:00:00,0.31,1.017,0.03004
2016-03-21 10:00:00,0.376,1.281,0.0249
2016-03-21 11:00:00,1.024,1.614,0.02473
2016-03-21 12:00:00,1.037,1.342,0.02603
2016-03-21 13:00:00,0.301,0.891,0.02453
2016-03-21 14:00:00,0.38,1.109,0.02375
2016-03-21 15:00:00,0.363,0.87,0.02428
2016-03-21 16:00:00,0.336,0.333,0.02391
2016-03-21 17:00:00,0.465,0.031,0.02687
2016-03-21 18:00:00,0.91,0.0,0.0301
2016-03-21 19:00:00,0.892,0.0,0.03349
2016-03-21 20:00:00,0.681,0.0,0.0299
2016-03-21 21:00:00,0.629,0.0,0.02302
2016-03-21 22:00:00,0.42,0.0,0.02211
2016-03-21 23:00:00,0.432,0.0,0.0209
2016-03-22 00:00:00,0.521,0.0,0.02028
2016-03-22 01:00:00,0.45,0.0,0.02008
2016-03-22 02:00:00,0.47,0.0,0.02005
2016-03-22 03:00:00,0.252,0.0,0.02047
2016-03-22 04:00:00,0.21,0.0,0.021
2016-03-22 05:00:00,0.192,0.029,0.02201
2016-03-22 06:00:00,0.301,0.342,0.02407
2016-03-22 07:00:00,0.426,1.153,0.02999
2016-03-22 08:00:00,0.844,1.79,0.03146
2016-03-22 09:00:00,1.114,1.685,0.03141
2016-03-22 10:00:00,0.523,1.877,0.0289
2016-03-22 11:00:00,0.499,1.725,0.03
2016-03-22 12:00:00,0.302,1.372,0.02894
2016-03-22 13:00:00,0.576,1.088,0.02899
2016-03-22 14:00:00,0.509,1.23,0.029
2016-03-22 15:00:00,0.553,0.9,0.02929
2016-03-22 16:00:00,0.507,0.328,0.03008
2016-03-22 17:00:00,0.794,0.022,0.03401
2016-03-22 18:00:00,1.725,0.0,0.03673
2016-03-22 19:00:00,1.295,0.0,0.04064
2016-03-22 20:00:00,1.073,0.0,0.0381
2016-03-22 21:00:00,0.97,0.0,0.03305
2016-03-22 22:00:00,1.212,0.0,0.02986
2016-03-22 23:00:00,0.63,0.0,0.02373
2016-03-23 00:00:00,0.69,0.0,0.0213
2016-03-23 01:00:00,0.718,0.0,0.02051
2016-03-23 02:00:00,1.302,0.0,0.02026
2016-03-23 03:00:00,1.293,0.0,0.02106
2016-03-23 04:00:00,0.25,0.0,0.02138
2016-03-23 05:00:00,0.272,0.02,0.02138
2016-03-23 06:00:00,0.755,0.155,0.02588
2016-03-23 07:00:00,1.417,0.442,0.0329
2016-03-23 08:00:00,1.324,0.856,0.03246
2016-03-23 09:00:00,0.462,1.309,0.03003
2016-03-23 10:00:00,0.331,0.454,0.02653
2016-03-23 11:00:00,0.529,0.42,0.02673
2016-03-23 12:00:00,1.638,0.429,0.02523
2016-03-23 13:00:00,0.607,0.51,0.025
2016-03-23 14:00:00,0.663,0.5,0.02403
2016-03-23 15:00:00,1.081,0.233,0.02413
2016-03-23 16:00:00,1.122,0.092,0.02418
2016-03-23 17:00:00,0.619,0.01,0.028
2016-03-23 18:00:00,0.461,0.0,0.03244
2016-03-23 19:00:00,0.537,0.0,0.03716
2016-03-23 20:00:00,1.448,0.0,0.03498
2016-03-23 21:00:00,0.899,0.0,0.03143
2016-03-23 22:00:00,0.713,0.0,0.02502
2016-03-23 23:00:00,0.195,0.0,0.02259
2016-03-24 00:00:00,0.31,0.0,0.02208
2016-03-24 01:00:00,0.231,0.0,0.0215
2016-03-24 02:00:00,0.26,0.0,0.02111
2016-03-24 03:00:00,0.276,0.0,0.02138
2016-03-24 04:00:00,0.253,0.0,0.02175
2016-03-24 05:00:00,0.269,0.048,0.02297
2016-03-24 06:00:00,0.517,0.187,0.03149
2016-03-24 07:00:00,0.457,0.478,0.035
2016-03-24 08:00:00,1.413,1.039,0.03494
2016-03-24 09:00:00,0.781,1.575,0.0324
2016-03-24 10:00:00,0.423,1.621,0.03169
2016-03-24 11:00:00,0.39,2.558,0.031
2016-03-24 12:00:00,0.505,2.299,0.02862
2016-03-24 13:00:00,0.422,1.578,0.02727
2016-03-24 14:00:00,0.391,1.488,0.0265
2016-03-24 15:00:00,0.75,1.132,0.02535
2016-03-24 16:00:00,0.54,0.375,0.0266
2016-03-24 17:00:00,0.454,0.022,0.03
2016-03-24 18:00:00,1.284,0.0,0.03247
2016-03-24 19:00:00,1.682,0.0,0.03518
2016-03-24 20:00:00,1.445,0.0,0.03397
2016-03-24 21:00:00,0.807,0.0,0.02596
2016-03-24 22:00:00,1.035,0.0,0.02506
2016-03-24 23:00:00,0.51,0.0,0.02252
2016-03-25 00:00:00,0.492,0.0,0.02392
2016-03-25 01:00:00,0.451,0.0,0.02107
2016-03-25 02:00:00,0.45,0.0,0.021
2016-03-25 03:00:00,0.439,0.0,0.02
2016-03-25 04:00:00,0.211,0.0,0.02001
2016-03-25 05:00:00,0.332,0.01,0.0203
2016-03-25 06:00:00,0.421,0.216,0.02026
2016-03-25 07:00:00,1.156,0.627,0.02039
2016-03-25 08:00:00,0.957,0.749,0.02185
2016-03-25 09:00:00,0.813,1.578,0.02385
2016-03-25 10:00:00,0.5,1.22,0.02726
2016-03-25 11:00:00,0.858,0.683,0.02891
2016-03-25 12:00:00,1.809,0.612,0.02787
2016-03-25 13:00:00,1.291,0.473,0.02706
2016-03-25 14:00:00,1.538,0.206,0.02601
2016-03-25 15:00:00,1.265,0.187,0.02444
2016-03-25 16:00:00,0.605,0.049,0.0235
2016-03-25 17:00:00,0.667,0.0,0.0261
2016-03-25 18:00:00,0.83,0.0,0.02944
2016-03-25 19:00:00,1.646,0.0,0.03308
2016-03-25 20:00:00,1.337,0.0,0.03295
2016-03-25 21:00:00,1.02,0.0,0.03148
2016-03-25 22:00:00,1.432,0.0,0.03012
2016-03-25 23:00:00,0.55,0.0,0.03
2016-03-26 00:00:00,0.6,0.0,0.02807
2016-03-26 01:00:00,0.573,0.0,0.02408
2016-03-26 02:00:00,0.432,0.0,0.02111
2016-03-26 03:00:00,0.437,0.0,0.02
2016-03-26 04:00:00,1.183,0.0,0.02
2016-03-26 05:00:00,0.201,0.01,0.02001
2016-03-26 06:00:00,0.249,0.315,0.02001
2016-03-26 07:00:00,0.211,0.568,0.02169
2016-03-26 08:00:00,0.28,1.435,0.02249
2016-03-26 09:00:00,0.268,2.246,0.024
